OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,SalePrice
6,1868,NWAmes,1984,2003,7,585,0,1140,728,2,477,BuiltIn,Fin,1984.0,3,1,7,TA,TA,Gd,No,1,TA,12090,78.0,80,RL,SLvl,112,178000
7,1553,Somerst,2005,2006,5,756,0,756,797,2,615,Attchd,RFn,2005.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,8125,65.0,60,FV,2Story,45,186500
6,1034,Mitchel,1976,1976,5,1012,539,1034,0,3,888,Attchd,Unf,1976.0,1,0,6,TA,TA,TA,Av,0,Npfireplace,12328,75.5,80,RL,SLvl,0,169900
6,2058,OldTown,1917,1950,5,735,319,1134,924,2,396,Detchd,Unf,1950.0,1,1,8,TA,TA,Gd,No,1,Gd,9600,60.0,75,RM,2.5Unf,0,129500
5,988,NAmes,1950,1950,7,876,534,988,0,1,276,Attchd,Unf,1950.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7200,60.0,20,RL,1Story,80,119000
7,2110,NAmes,1968,1968,5,2110,1065,2110,0,2,522,Attchd,Fin,1968.0,2,1,8,Ex,Gd,TA,No,2,TA,11160,93.0,20,RL,1Story,0,244000
7,1405,NridgHt,2003,2003,5,1405,0,1405,0,2,478,Attchd,RFn,2003.0,2,0,6,Gd,Gd,Gd,No,1,Gd,3136,90.0,120,RL,1Story,36,171750
5,874,Mitchel,1968,1968,6,864,510,874,0,1,288,Attchd,RFn,1968.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9858,62.0,20,RL,1Story,0,130000
7,2167,Veenker,1974,2003,7,1192,125,1516,651,2,518,Attchd,RFn,1974.0,2,1,9,Gd,Gd,TA,Gd,2,Gd,17542,68.0,60,RL,2Story,47,294000
7,1656,Edwards,2003,2004,5,746,0,760,896,2,397,BuiltIn,Fin,2003.0,2,1,7,Gd,Gd,Gd,No,1,Gd,6931,60.0,60,RL,2Story,128,165400
6,1367,BrkSide,1931,1950,6,884,425,959,408,1,560,Detchd,Unf,1978.0,1,0,6,TA,TA,TA,No,1,Gd,6240,52.0,50,RM,1.5Fin,0,127500
8,1987,NoRidge,1994,1994,5,1986,1314,1987,0,2,691,Attchd,Fin,1994.0,2,0,7,Gd,Gd,Gd,Gd,1,TA,14303,91.0,20,RL,1Story,36,301500
5,864,Edwards,1922,1950,8,864,0,864,0,0,0,NoGarage,NoGarage,0.0,1,0,4,TA,TA,Fa,No,0,Npfireplace,4060,56.0,30,RL,1Story,96,99900
7,1166,Gilbert,2005,2005,5,856,655,1166,0,2,400,Attchd,Fin,2005.0,2,0,5,Gd,Gd,Gd,Gd,0,Npfireplace,9587,59.0,80,RL,SLvl,0,190000
6,1054,NAmes,1969,1969,8,1054,602,1054,0,2,460,Attchd,Unf,1969.0,1,1,6,TA,TA,Gd,No,0,Npfireplace,9750,65.0,20,RL,1Story,0,151000
6,1675,Gilbert,1999,1999,5,841,0,892,783,2,502,BuiltIn,Fin,1999.0,2,1,7,TA,TA,Gd,No,1,TA,24682,65.0,60,RL,2Story,103,181000
5,1050,NAmes,1956,1956,6,1050,504,1050,0,1,338,Attchd,Unf,1956.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9600,80.0,20,RL,1Story,0,128900
4,1788,ClearCr,1957,1989,5,1104,0,1104,684,1,304,Attchd,Unf,1957.0,1,0,8,TA,TA,TA,Av,2,TA,11250,80.0,50,RL,1.5Fin,0,161500
6,1824,BrkSide,1919,1950,6,764,0,1060,764,2,520,Detchd,Unf,1940.0,1,0,8,TA,TA,TA,No,1,Gd,13515,60.0,70,RL,2Story,0,180500
6,1337,NAmes,1998,1999,5,1405,266,1337,0,2,511,Attchd,Fin,1998.0,2,0,5,Gd,Gd,Gd,No,0,Npfireplace,4060,34.0,120,RH,1Story,68,181000
7,1452,Somerst,1999,1999,5,691,450,713,739,2,506,Detchd,Unf,1999.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,3735,35.0,160,FV,2Story,34,183900
7,1889,OldTown,1910,1950,4,925,0,964,925,1,308,Detchd,Unf,1960.0,1,1,9,TA,Fa,TA,No,1,Gd,10120,60.0,190,RM,2.5Unf,0,122000
9,2018,Timber,2008,2009,5,2002,0,2018,0,3,746,Attchd,Fin,2009.0,2,0,10,Ex,Ex,Ex,Gd,1,Gd,13214,89.0,20,RL,1Story,76,378500
8,3447,Crawfor,1935,1997,9,728,192,1968,1479,3,1014,BuiltIn,Unf,1982.0,3,1,11,Gd,TA,TA,Mn,2,Gd,14100,66.0,50,RL,1.5Fin,12,381000
5,1524,NAmes,1958,1958,5,874,460,874,650,1,315,Attchd,Unf,1958.0,1,1,7,TA,TA,TA,No,0,Npfireplace,11344,78.0,50,RL,1.5Fin,0,144000
7,1524,ClearCr,1979,1979,6,1332,1258,1332,192,2,586,Attchd,Fin,1979.0,0,1,4,Gd,Gd,Gd,Gd,1,TA,23595,80.0,40,RL,1Story,0,260000
6,1489,NWAmes,1968,1968,7,1489,0,1489,0,2,462,Attchd,RFn,1968.0,2,0,7,Gd,TA,TA,No,1,Gd,9156,80.0,20,RL,1Story,0,185750
5,935,Sawyer,1965,1965,6,935,560,935,0,1,288,Attchd,Unf,1965.0,1,0,5,TA,TA,TA,No,0,Npfireplace,13526,70.0,20,RL,1Story,0,137000
6,1357,Edwards,1959,2006,7,1019,719,1357,0,1,312,Basment,RFn,1959.0,1,0,5,Ex,TA,TA,Av,1,Gd,11512,124.0,80,RL,SLvl,0,177000
5,1250,Crawfor,1910,2003,6,661,0,661,589,2,552,Detchd,Unf,1985.0,2,0,8,TA,TA,TA,No,1,Gd,5362,53.0,50,RL,1.5Fin,0,139000
5,1920,NAmes,1948,1950,5,928,220,928,992,2,400,Detchd,Unf,1948.0,2,0,10,TA,TA,TA,No,0,Npfireplace,11345,95.0,90,RL,2Story,0,137000
6,1395,NWAmes,1972,1972,6,723,593,735,660,2,497,Attchd,Unf,1972.0,1,1,6,TA,TA,TA,No,1,TA,12936,80.0,60,RL,2Story,116,162000
6,1724,NWAmes,1967,1976,5,1680,528,1724,0,2,480,Attchd,RFn,1967.0,1,1,7,TA,TA,Gd,Av,1,Gd,17871,80.0,80,RL,SLvl,0,197900
4,1128,IDOTRR,1920,1950,4,698,0,698,430,2,528,Detchd,RFn,1980.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7500,60.0,50,C (all),1.5Fin,0,68400
7,1573,CollgCr,2002,2002,5,1573,788,1573,0,2,544,Attchd,RFn,2002.0,2,0,6,Gd,Gd,Gd,No,0,Npfireplace,9808,67.0,20,RL,1Story,72,227000
7,1339,Timber,1990,1990,5,1309,1053,1339,0,2,484,Attchd,Fin,1990.0,2,0,6,TA,TA,Gd,No,1,TA,8049,50.0,20,RL,1Story,58,180000
5,1040,CollgCr,1977,2008,7,1040,532,1040,0,2,484,Detchd,Unf,1977.0,2,0,5,Gd,TA,Gd,Mn,0,Npfireplace,8800,61.0,20,RL,1Story,0,150500
6,1824,Mitchel,1971,1971,5,912,0,912,912,0,0,NoGarage,NoGarage,0.0,2,2,8,TA,TA,TA,Av,0,Npfireplace,9400,94.0,90,RL,2Story,0,139000
6,2447,SWISU,1919,1990,7,804,0,1699,748,1,336,Detchd,Unf,1969.0,2,0,10,Gd,TA,TA,No,1,Gd,9638,50.0,50,RL,1.5Fin,0,169000
6,1412,BrkSide,1939,1950,6,780,0,825,587,1,280,Detchd,Unf,1939.0,1,0,6,TA,TA,TA,No,1,Gd,6000,50.0,50,RM,1.5Fin,0,132500
6,1328,NWAmes,1963,1963,5,1328,569,1328,0,2,528,Attchd,Unf,1963.0,1,1,6,TA,TA,TA,No,2,Gd,9790,80.0,20,RL,1Story,26,143000
5,1582,ClearCr,1964,1964,5,1624,812,1582,0,2,390,Attchd,Unf,1964.0,2,0,7,TA,TA,TA,Av,0,Npfireplace,36500,80.0,20,RL,1Story,198,190000
8,1659,StoneBr,2000,2000,5,1501,1158,1659,0,2,499,Attchd,Fin,2000.0,2,0,5,Ex,Gd,Gd,No,1,Ex,5664,40.0,120,RL,1Story,59,278000
8,1970,NridgHt,2006,2006,5,1085,0,1120,850,3,753,BuiltIn,Fin,2006.0,2,1,8,Ex,Gd,Gd,Mn,1,Gd,11065,86.0,60,RL,2Story,74,281000
5,1152,NAmes,1964,1964,7,1152,1014,1152,0,2,484,Attchd,RFn,1964.0,1,0,6,TA,TA,TA,Av,1,Gd,14112,73.0,80,RL,SLvl,0,180500
5,1302,BrDale,1972,1972,7,630,231,630,672,1,264,Detchd,Unf,1972.0,2,1,6,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,119500
5,2372,OldTown,1892,1965,4,994,0,1378,994,1,432,Attchd,RFn,1985.0,2,0,11,TA,TA,TA,No,0,Npfireplace,6600,60.0,70,RM,2Story,287,107500
7,1664,NWAmes,1976,1976,5,832,194,832,832,2,528,Attchd,RFn,1976.0,2,1,8,TA,TA,Gd,No,1,TA,10140,78.0,60,RL,2Story,28,162900
5,864,Edwards,1955,1990,7,864,167,864,0,2,572,Detchd,Unf,1957.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8172,60.0,20,RL,1Story,0,115000
5,1052,NAmes,1968,1968,5,1052,1016,1052,0,1,288,Attchd,RFn,1968.0,1,1,5,TA,TA,TA,Av,0,Npfireplace,8400,70.0,20,RL,1Story,0,138500
5,1128,NAmes,1963,1963,6,1120,776,1128,0,2,525,Attchd,RFn,1963.0,2,0,6,TA,TA,TA,Mn,0,Npfireplace,8700,80.0,20,RL,1Story,20,155000
6,1072,Edwards,2005,2006,5,547,547,1072,0,2,525,Basment,Fin,2005.0,2,0,5,TA,TA,Gd,Gd,0,Npfireplace,3675,35.0,180,RM,SFoyer,44,140000
10,5642,Edwards,2008,2008,5,6110,5644,4692,950,2,1418,Attchd,Fin,2008.0,2,1,12,Ex,Ex,Ex,Gd,3,Gd,63887,313.0,60,RL,2Story,292,160000
5,1246,NAmes,1959,1994,7,1246,340,1246,0,1,305,Attchd,RFn,1959.0,1,1,6,Gd,TA,TA,No,0,Npfireplace,7500,75.0,20,RL,1Story,0,154000
7,1983,Gilbert,1999,1999,5,978,694,1005,978,2,490,Attchd,Fin,1999.0,2,1,9,Gd,Gd,Gd,No,1,TA,10762,65.0,60,RL,2Story,0,225000
6,1494,Crawfor,1942,1950,7,771,547,753,741,1,213,Attchd,Unf,1942.0,1,0,7,Gd,TA,TA,No,2,Gd,7500,66.0,70,RL,2Story,0,177500
8,2526,NoRidge,1994,1994,5,1165,740,1203,1323,3,844,Attchd,RFn,1994.0,2,1,8,Gd,Gd,Gd,No,1,TA,10120,92.0,60,RL,2Story,78,290000
7,1616,Somerst,2005,2005,5,1616,0,1616,0,3,834,Attchd,RFn,2005.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,8688,73.0,20,RL,1Story,59,232000
7,1708,Edwards,2004,2004,5,976,0,976,732,2,380,Detchd,Unf,2004.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,3363,32.0,160,RM,2Story,40,130000
9,1652,NridgHt,2006,2007,5,1652,1572,1652,0,2,840,Attchd,Fin,2006.0,2,0,6,Ex,Gd,Ex,No,2,Ex,13173,108.0,20,RL,1Story,102,325000
7,1368,NridgHt,2005,2006,5,1368,0,1368,0,2,474,Attchd,RFn,2005.0,2,0,6,Gd,Gd,Gd,No,1,Gd,6955,48.0,120,RL,1Story,35,202500
5,990,CollgCr,1994,1995,5,990,746,990,0,2,480,Detchd,Unf,2000.0,1,0,5,TA,TA,Gd,No,0,Npfireplace,8072,60.0,20,RL,1Story,64,138000
5,1122,OldTown,1948,2005,7,924,144,1122,0,2,528,Attchd,Unf,1948.0,1,0,6,Gd,TA,TA,No,0,Npfireplace,12000,100.0,20,RM,1Story,36,147000
6,1294,SawyerW,1991,1991,5,1278,1200,1294,0,2,496,Attchd,RFn,1991.0,2,0,6,Gd,TA,Gd,No,0,Npfireplace,7153,68.0,20,RL,1Story,51,179200
7,1902,Crawfor,1959,2002,8,1902,1406,1902,0,2,567,Attchd,Fin,1959.0,2,0,7,Ex,Gd,Gd,Av,2,TA,17500,100.0,20,RL,1Story,207,335000
7,1274,CollgCr,2005,2007,5,1274,925,1274,0,2,508,Attchd,RFn,2005.0,2,0,6,Gd,Gd,Gd,No,0,Npfireplace,8814,68.0,20,RL,1Story,98,203000
8,2810,NoRidge,1990,1990,5,1453,482,1453,1357,2,750,Attchd,RFn,1990.0,2,1,9,Gd,Gd,Ex,No,1,Ex,9572,91.0,60,RL,2Story,0,302000
9,2599,NoRidge,1999,1999,5,1393,0,1422,1177,3,779,BuiltIn,Fin,1999.0,2,1,10,Gd,Gd,Gd,No,1,TA,14774,108.0,60,RL,2Story,30,333168
4,948,Edwards,1954,1954,6,948,732,948,0,1,280,Detchd,Unf,1956.0,1,0,5,TA,TA,TA,No,1,TA,8190,60.0,20,RL,1Story,36,119000
6,2112,NAmes,1969,1969,5,952,500,1092,1020,2,576,Attchd,Unf,1969.0,2,1,9,TA,TA,Fa,Mn,2,Gd,11075,85.0,60,RL,2Story,0,206900
8,1630,CollgCr,2008,2008,5,1622,0,1630,0,3,860,Attchd,RFn,2008.0,2,0,8,Ex,Gd,Ex,Gd,1,Gd,10226,61.0,20,RL,1Story,42,295493
7,1352,Somerst,2006,2007,5,1352,0,1352,0,2,466,Attchd,RFn,2006.0,2,0,5,Gd,Gd,Ex,No,1,Gd,4230,47.0,120,FV,1Story,241,208900
8,1787,CollgCr,2001,2002,5,1753,0,1787,0,3,748,Attchd,RFn,2001.0,2,0,7,Gd,Gd,Gd,Gd,1,TA,14781,69.0,20,RL,1Story,150,275000
4,948,Edwards,1954,1954,5,864,492,948,0,1,248,Attchd,Unf,1954.0,1,0,5,TA,TA,TA,No,0,Npfireplace,10215,75.0,20,RL,1Story,0,111000
6,1478,NAmes,1957,1957,3,1478,189,1478,0,2,442,Attchd,RFn,1957.0,1,1,6,TA,TA,TA,No,2,Gd,8400,70.0,20,RL,1Story,0,156500
3,720,BrkSide,1949,1950,6,0,0,720,0,1,287,Detchd,Unf,1955.0,1,0,4,TA,TA,NoBasement,NoBasement,0,Npfireplace,6627,51.0,20,RL,1Story,0,72500
7,1923,NoRidge,1992,1992,5,750,674,1061,862,2,564,Attchd,RFn,1992.0,2,1,8,Gd,Gd,Gd,No,1,TA,10186,107.0,60,RL,2Story,39,190000
4,708,BrkSide,1940,1950,7,420,280,708,0,0,0,NoGarage,NoGarage,0.0,1,0,5,Fa,Fa,TA,No,0,Npfireplace,5330,50.0,30,RL,1Story,0,82500
8,1795,Somerst,2006,2007,5,1795,0,1795,0,3,895,Attchd,RFn,2007.0,2,0,7,Gd,Gd,Ex,Av,1,Gd,9986,75.0,20,RL,1Story,49,147000
4,796,IDOTRR,1922,1950,4,796,0,796,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,3636,40.0,30,RM,1Story,0,55000
3,774,Edwards,1931,2006,6,544,544,774,0,0,0,NoGarage,NoGarage,0.0,1,0,6,Gd,TA,TA,No,0,Npfireplace,4270,70.0,30,RH,1Story,0,79000
5,816,Mitchel,1982,2008,9,816,641,816,0,1,264,Attchd,Unf,1982.0,1,0,5,Gd,Gd,TA,No,1,Ex,6600,60.0,20,RL,1Story,0,130500
6,2792,OldTown,1920,1950,7,1510,493,1584,1208,2,520,Detchd,Unf,1920.0,2,0,8,TA,Gd,Gd,No,2,TA,10440,60.0,50,RM,1.5Fin,547,256000
7,1632,Gilbert,1998,1998,5,935,0,955,677,2,462,Attchd,Fin,1998.0,2,1,8,TA,TA,Gd,No,1,TA,9084,63.0,60,RL,2Story,28,176500
8,1588,Somerst,2006,2006,5,1588,0,1588,0,3,825,Attchd,RFn,2006.0,2,0,7,Gd,Gd,Gd,Av,1,Gd,10000,85.0,20,RL,1Story,45,227000
5,954,CollgCr,1976,1976,5,911,483,954,0,2,576,Detchd,Unf,1976.0,1,0,6,TA,TA,TA,Av,0,Npfireplace,10780,55.0,80,RL,SLvl,0,132500
4,816,Edwards,1938,1958,6,816,690,816,0,1,288,Detchd,Unf,1958.0,1,0,3,TA,TA,TA,Mn,1,Gd,8877,67.0,20,RL,1Story,0,100000
5,1360,IDOTRR,1938,1995,6,803,0,803,557,1,297,Detchd,Unf,1951.0,1,1,6,Gd,TA,TA,No,0,Npfireplace,7200,60.0,50,RM,1.5Fin,65,125500
5,1365,BrDale,1970,1970,6,765,765,765,600,2,440,Attchd,Unf,1970.0,1,1,7,TA,TA,TA,No,0,Npfireplace,2368,24.0,160,RM,2Story,36,125000
6,1334,NWAmes,1977,1977,5,1350,686,1334,0,2,630,Attchd,RFn,1977.0,2,0,6,TA,TA,Gd,No,1,TA,9650,80.0,20,RL,1Story,16,167900
5,1656,NWAmes,1973,1973,5,1656,0,1656,0,2,506,Detchd,Unf,1973.0,2,0,8,TA,TA,TA,No,0,Npfireplace,9246,87.0,90,RL,1Story,211,135000
4,693,OldTown,1941,1950,4,693,0,693,0,0,0,NoGarage,NoGarage,0.0,1,0,4,Fa,TA,TA,No,0,Npfireplace,4118,153.0,30,RM,1Story,20,52500
7,1861,CollgCr,2002,2002,5,916,700,920,941,2,492,BuiltIn,RFn,2002.0,2,1,8,Gd,Gd,Gd,No,0,Npfireplace,13450,95.0,60,RL,2Story,91,200000
5,864,CollgCr,1972,1972,7,864,360,864,0,1,288,Attchd,RFn,1972.0,1,0,5,TA,TA,TA,Mn,0,Npfireplace,9560,120.0,20,RL,1Story,0,128500
4,872,NAmes,1971,1971,5,858,0,872,0,4,480,Detchd,Unf,1974.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8294,70.0,20,RL,1Story,0,123000
6,1114,SawyerW,2003,2004,5,1114,814,1114,0,2,576,Detchd,Unf,2004.0,1,0,6,Gd,TA,Gd,No,0,Npfireplace,13695,66.0,20,RL,1Story,78,155000
8,2169,CollgCr,2002,2002,5,1284,0,1284,885,2,647,Attchd,RFn,2002.0,2,1,7,Gd,Gd,Gd,No,1,Gd,9375,69.0,60,RL,2Story,87,228500
6,1913,Crawfor,1928,1950,6,896,0,1172,741,2,342,Detchd,Unf,1929.0,1,1,9,TA,TA,TA,No,1,TA,7558,57.0,50,RL,1.5Fin,0,177000
7,1456,CollgCr,2006,2006,5,728,0,728,728,2,440,Attchd,Fin,2006.0,2,1,8,Gd,Gd,Gd,No,1,TA,11103,85.0,60,RL,2Story,0,155835
4,960,OldTown,1920,1950,4,960,250,960,0,1,308,Detchd,Unf,1997.0,1,0,5,Fa,TA,TA,No,0,Npfireplace,6000,50.0,30,RM,1Story,0,108500
7,2156,NWAmes,1968,2003,7,1568,297,2156,0,2,508,Attchd,RFn,1968.0,2,0,9,TA,TA,TA,No,1,Gd,20781,80.0,20,RL,1Story,80,262500
8,1776,Timber,2006,2007,5,1732,80,1776,0,3,712,Attchd,Fin,2006.0,2,0,7,Gd,Gd,Ex,Gd,1,Gd,15306,93.0,20,RL,1Story,0,283463
7,1494,SawyerW,1998,1998,5,1482,1443,1494,0,2,514,Attchd,RFn,1998.0,2,0,5,Gd,Gd,Gd,Gd,1,Fa,16196,68.0,20,RL,1Story,25,215000
8,2358,OldTown,1872,1987,5,684,259,938,1215,0,0,NoGarage,NoGarage,0.0,2,0,8,TA,TA,TA,No,0,Npfireplace,5250,50.0,70,RM,2Story,54,122000
5,2634,NAmes,1969,1969,5,1248,500,1338,1296,4,968,Detchd,Unf,1969.0,2,2,12,TA,TA,TA,No,0,Npfireplace,11643,91.0,90,RL,2Story,0,200000
6,1716,NAmes,1962,1962,6,858,319,858,858,2,490,Attchd,Fin,1962.0,1,1,8,TA,TA,TA,No,1,Gd,9247,70.0,60,RL,2Story,84,171000
6,1176,BrkSide,1937,2000,9,698,0,786,390,2,624,Detchd,Unf,1999.0,1,0,4,TA,Gd,TA,No,0,Npfireplace,6000,50.0,50,RM,1.5Fin,0,134900
8,3238,NoRidge,1995,1996,5,2033,816,2053,1185,3,666,Attchd,Fin,1996.0,2,1,9,Gd,Gd,Gd,Av,1,Ex,14720,56.0,50,RL,1.5Fin,86,410000
7,1865,CollgCr,2000,2000,5,992,735,992,873,3,839,Attchd,RFn,2000.0,2,1,7,Gd,Gd,Gd,No,1,TA,10316,69.0,60,RL,2Story,184,235000
7,1920,NWAmes,1968,1992,6,570,0,1222,698,2,487,Attchd,RFn,1968.0,3,0,8,Gd,TA,TA,No,1,TA,10192,102.0,80,RL,SLvl,98,170000
5,892,NAmes,1966,1966,5,864,340,892,0,1,264,Attchd,RFn,1966.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9477,73.0,20,RL,1Story,0,110000
5,1078,NAmes,1971,2008,6,1078,734,1078,0,2,500,Attchd,Fin,1971.0,1,1,6,TA,TA,TA,No,1,Fa,12537,73.0,20,RL,1Story,0,149900
6,1573,Somerst,2000,2000,5,756,378,769,804,2,440,Detchd,Unf,2000.0,2,1,5,Gd,Gd,Gd,No,0,Npfireplace,2117,72.0,160,FV,2Story,32,177500
9,1980,NridgHt,2004,2005,5,1980,1447,1980,0,3,770,Attchd,Fin,2004.0,2,0,8,Ex,Gd,Ex,Av,1,Gd,16737,129.0,20,RL,1Story,45,315000
5,2601,SWISU,1921,1998,6,612,0,990,1611,2,621,BuiltIn,RFn,1998.0,3,1,8,TA,TA,TA,No,0,Npfireplace,9842,51.0,70,RL,2Story,0,189000
7,1530,StoneBr,2005,2005,5,1530,1274,1530,0,2,430,Attchd,Fin,2005.0,2,0,7,Gd,Gd,Ex,Av,1,Gd,16158,124.0,20,RL,1Story,36,260000
4,1738,NAmes,1920,2007,4,715,0,1281,457,1,368,Attchd,Unf,1920.0,2,0,7,TA,TA,TA,No,1,Gd,12513,73.0,50,RL,1.5Fin,0,104900
6,1412,Gilbert,2006,2007,5,616,0,616,796,2,432,BuiltIn,Fin,2007.0,2,1,6,Gd,TA,Gd,No,1,Gd,8499,73.0,60,RL,2Story,36,156932
7,1200,Somerst,2005,2005,5,600,0,520,600,2,480,Detchd,RFn,2005.0,2,1,4,Gd,Gd,Gd,No,0,Npfireplace,3180,30.0,160,FV,2Story,166,144152
7,1674,Somerst,2000,2000,5,814,533,814,860,2,663,Attchd,RFn,2000.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,7500,72.0,60,FV,2Story,96,216000
7,1790,CollgCr,1999,1999,5,873,633,882,908,2,588,Attchd,RFn,1999.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,9179,68.0,60,RL,2Story,88,193000
5,1475,MeadowV,1977,1977,6,757,548,925,550,1,336,Attchd,RFn,1977.0,2,0,6,TA,TA,TA,No,1,TA,2665,41.0,160,RM,2Story,26,127000
6,848,CollgCr,2003,2004,5,848,685,848,0,2,420,Attchd,Fin,2003.0,1,0,4,Gd,Gd,Gd,Av,0,Npfireplace,4435,69.0,120,RM,1Story,0,144000
8,1668,CollgCr,2003,2003,5,1657,370,1668,0,2,502,Attchd,Fin,2003.0,2,0,8,Gd,Gd,Gd,Av,1,TA,10635,48.0,20,RL,1Story,262,232000
4,1374,OldTown,1920,1950,6,840,315,840,534,1,338,Detchd,Fin,1967.0,1,0,6,TA,Fa,TA,No,0,Npfireplace,5400,90.0,50,RL,1.5Fin,0,105000
6,1661,NAmes,1955,1996,6,992,831,1661,0,1,377,BuiltIn,RFn,1955.0,1,0,8,Gd,TA,TA,Av,1,TA,9600,80.0,80,RL,SLvl,28,165500
7,2097,CollgCr,1998,1998,6,1108,975,1108,989,2,583,Detchd,RFn,1998.0,2,1,8,Gd,TA,Gd,Av,1,TA,9750,75.0,60,RL,2Story,170,274300
10,2633,NoRidge,2001,2002,5,2633,1282,2633,0,3,804,Attchd,RFn,2001.0,2,1,8,Ex,Ex,Ex,Gd,2,Gd,11400,91.0,20,RL,1Story,140,466500
7,1958,Somerst,2005,2005,5,1026,0,1026,932,3,936,Attchd,Fin,2005.0,2,1,9,Gd,Gd,Gd,No,1,Gd,10625,85.0,60,FV,2Story,210,250000
8,1571,Timber,2007,2007,5,1571,0,1571,0,3,722,Attchd,Fin,2007.0,2,0,7,Gd,Gd,Gd,Gd,1,Gd,10991,89.0,20,RL,1Story,36,239000
6,790,SWISU,1930,1950,5,768,384,790,0,1,160,Detchd,Unf,1925.0,1,0,4,TA,TA,Gd,Mn,0,Npfireplace,6292,52.0,30,RL,1Story,141,91000
5,1604,Edwards,1941,1960,5,984,408,984,620,2,660,Detchd,Unf,1977.0,2,0,6,TA,TA,TA,No,0,Npfireplace,10998,60.0,50,RL,1.5Fin,68,117000
6,987,BrDale,1973,1973,5,483,309,483,504,1,264,Detchd,Unf,1973.0,1,1,5,TA,TA,TA,No,0,Npfireplace,1953,21.0,160,RM,2Story,0,83000
3,864,Edwards,1914,1950,3,864,203,864,0,1,200,Detchd,Unf,1938.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8212,45.0,30,RL,1Story,0,58500
6,2117,NAmes,1970,1970,7,1205,865,2117,0,2,550,Attchd,Fin,1970.0,2,1,7,TA,TA,TA,Mn,2,Gd,12925,73.0,20,RL,1Story,42,237500
7,1762,OldTown,1920,1950,7,596,0,998,764,2,576,Detchd,Unf,1989.0,1,1,8,Gd,TA,Fa,No,0,Npfireplace,7200,60.0,70,RM,2Story,0,157000
5,1416,Sawyer,1918,2007,7,816,0,1416,0,2,576,Attchd,Unf,2007.0,2,0,7,Gd,TA,TA,No,0,Npfireplace,25339,70.0,30,RL,1Story,0,112000
6,1258,Edwards,1939,1950,5,560,204,698,560,1,280,Detchd,Unf,1939.0,1,0,6,TA,TA,TA,Mn,0,Npfireplace,9060,60.0,50,RL,1.5Fin,0,105000
4,1154,IDOTRR,1922,2007,8,796,735,796,358,1,240,Detchd,Unf,1922.0,1,0,7,Gd,TA,TA,No,0,Npfireplace,5436,40.0,50,RM,1.5Fin,96,125500
7,2784,NWAmes,1978,1978,5,1392,790,1392,1392,2,564,Attchd,RFn,1978.0,3,1,12,Gd,TA,Gd,No,2,TA,16692,80.0,60,RL,2Story,112,250000
6,2526,OldTown,1916,1950,7,714,168,1664,862,1,216,Detchd,Unf,1916.0,2,0,10,Gd,TA,TA,No,1,Gd,8520,60.0,50,RM,1.5Fin,15,136000
9,1746,Gilbert,2006,2007,5,1746,1320,1746,0,3,758,Attchd,Fin,2006.0,2,0,7,Ex,Ex,Ex,Gd,2,Gd,14892,42.0,20,RL,1Story,39,377500
6,1218,BrkSide,1941,1950,6,735,375,869,349,2,440,Detchd,Unf,2003.0,1,0,6,TA,TA,TA,No,1,Gd,6000,60.0,50,RM,1.5Fin,0,131000
7,1525,CollgCr,2000,2000,5,1525,1400,1525,0,2,541,Attchd,RFn,2000.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,9100,70.0,20,RL,1Story,36,235000
5,1584,NAmes,1967,1967,5,1584,0,1584,0,3,792,Detchd,Unf,1967.0,2,0,8,TA,TA,TA,No,0,Npfireplace,8944,65.0,90,RL,1Story,152,124000
5,900,NAmes,1967,1967,5,864,769,900,0,1,288,Attchd,RFn,1967.0,1,0,6,TA,TA,TA,Av,1,Po,7838,68.0,85,RL,SFoyer,144,123000
6,1912,OldTown,1905,2000,7,482,0,1221,691,2,672,Detchd,Unf,2003.0,2,0,7,TA,TA,Fa,No,1,TA,10800,60.0,190,RM,1.5Fin,25,163000
